Div,Ticker
2.320958,SKOR
2.3176,KORP
2.31307,GXC
2.3121,AMNA
2.310677,JMBS
2.30957,GEMD
2.305604,IYM
2.3053,UNIY
2.30425,JPLD
2.297879,LKOR
2.297,VPL
2.285743,DMBS
2.2841,XRMI
2.280112,WIP
2.28,TIPZ
2.278686,URTH
2.277447,IEFA
2.27699726,BTF
2.2768,PCRB
2.275978,CEMB
2.2709,DBJP
2.270433,XLV
2.27,AIVL
2.26629,XTWO
2.263796,SEF
2.26019,BBCB
2.26,HYIN
2.25496,UIVM
2.246562,EFAV
2.243257,KCE
2.24253,BBAX
2.2412,QPFF
2.2409,FDT
2.24061,INCO
2.23986,FXE
2.236553,EMTL
2.2358,MOO
2.235,DIM
2.235,DEM
2.23426,DBP
2.233104,USIG
2.230195,IGIB
2.2213,ISSPF
2.2173,VT
2.215328,HSUN
2.2144,HYD
2.21129,XLU
2.21098546,BOAT
2.2086,RFDI
2.20793,HYLB
2.207209,BRTR
2.2032,SDOG
2.202794,UJB
2.2011,PLTY
2.195183,ONEV
2.187371,IGEB
2.184294,OCTD
2.183006,QUS
2.18132,EQL
2.17876,JSCP
2.1768,VXF
2.172331,CDL
2.171535,QEFA
2.1703,XISE
2.17,ICAP
2.1667,VOOG
2.16,PSK
2.15528,REM
2.155109,SUB
2.153904,IJJ
2.15,DEW
2.14443,RHCB
2.1438,AETH
2.141739,DFSD
2.1412,VIOV
2.136902,IDU
2.135328,EWZ
2.13342,GSIG
2.12962,BUCK
2.1292,BKIE
2.125223,JXI
2.123,TOTR
2.1183,VTEI
2.115,LMBS
2.114651,NOBL
2.111196,EVIM
2.109576,XLP
2.1045,QYLD
2.1015,THTA
2.100283,CDC
2.094,FSBD
2.09189801,PIFI
2.09105,EQLS
2.089356,BALI
2.08887,IMSI
2.088610959,UTWO
2.0874,QDPL
2.086,FBND
2.0851591,APRD
2.084,VGIT
2.08034,FEBZ
2.0793,RDVI
2.078923,TOTL
2.07742,HIGH
2.0762492,SPAX
2.0722,AVDV
2.067603,IXUS
2.06754,VFPEF
2.0671,VNGGF
2.06676255,HCOW
2.0667,SLX
2.066272,GII
2.06538,RSPG
2.061002,ULST
2.06078,BBBL
2.0607,JDST
2.05755,JPIB
2.0563,HISF
2.055941,JLQD
2.05522,VEMY
2.0544,XYLE
2.051872,SIZE
2.05163,XTRE
2.0509,QRMI
2.0488,VFMF
2.046869,TPMN
2.04506,EPV
2.04433,GTO
2.03613,PDBA
2.0357,PBL
2.0355786,MARZ
2.035,DTH
2.03395,PTRB
2.03208663,JULD
2.03,VGK
2.028,VTEC
2.027596,IGSB
2.025,DWM
2.02,AGGH
2.02,UIRAF
2.016606,IWF
2.012471,PFF
2.012267344,UTWY
2.0098,SHAG
2.009203635,UTRE
2.0075,RTH
2.0075,PFFA
2.003825,IDEV
2.003120748,ZTEN
2.0015,QSIG
2.001427,EXI
2.0003,PWQQF
1.99933,UMI
1.998223,MMTM
1.998138,RXI
1.997174,DFGP
1.996,UCSH.U:CA
1.99285,SEIX
1.9925,IHRPF
1.991774,EFNL
1.9914,AVSF
1.984,FTHI
1.98,AIVI
1.979925,TOK
1.979309,FLBL
1.9742,BGLD
1.972139,LVHI
1.96962,IQHI
1.9695,QIG
1.969441,GNR
1.968,FLTB
1.96723,BBIN
1.966,RYLD
1.964,FCOR
1.9629,VUG
1.9595,DBXXF
1.95909,GIGB
1.958195189,UFIV
1.95694,ICVT
1.956057336,USVN
1.9533,VFH
1.952523,SLYV
1.946406,IWS
1.9462,RPV
1.9448,AVIV
1.9436,AVDE
1.9429,QYLG
1.9427,HEPZF
1.937547125,UTHY
1.9375,XSVN
1.9337,DPST
1.9296,SCYB
1.929,FMHI
1.91741731,NUSI
1.91667,BBAG
1.915842,RDFI
1.914752,REZ
1.912959,SMDV
1.908905,IPAC
1.905551,QWLD
1.9055,DOGG
1.90518805,ZTWO
1.904181,PAPI
1.897782,ACWI
1.89129,BBBI
1.8872,TDVI
1.88717655,VBND
1.88433,XFIV
1.8831,DESK
1.8824,EQWL
1.8821,BITC
1.880575,JPXN
1.8802,RYLG
1.8798,AVIG
1.879006,QLTA
1.8752,AGGY
1.87461,REGL
1.8725,SCAP
1.872047975,ZTRE
1.87,FIXD
1.87,LTPZ
1.86987,OCTH
1.865903,BGRN
1.865608,IMTB
1.86232,XTEN
1.861436,FEIG
1.861393,SJNK
1.861362,DFSB
1.8568,VFQY
1.856702,DFCF
1.855873,CSB
1.855,DOL
1.85355995,DIVO
1.85343,CRDT
1.853076,IUSV
1.85301,RDIV
1.85092,SPYD
1.85,SDVD
1.846915,SPHY
1.8449,AVNM
1.843195,XLI
1.8424,BIZD
1.836532,IWO
1.83475,JMSI
1.83474,HDGE
1.83015962,JUCY
1.8264,VXUS
1.8252,TAGG
1.82142,KBWD
1.8208,BAMY
1.81825,JCPI
1.8181,MPAY
1.816081,KXI
1.81594,JPME
1.81099,XTWY
1.81089999,IDVO
1.810552,EAGG
1.8101,VFMV
1.808653,QUAL
1.808,MUNI
1.8077,VSGX
1.8061,FLRN
1.804444,IEUS
1.80367,SRTY
1.8032,AVES
1.801488,IBHJ
1.79991,BKLN
1.798633,THD
1.79643,ICLO
1.7957,BDCZ
1.794676,DFGX
1.79414,HIYS
1.792134,IUSB
1.792004,SLQD
1.79139,BSJU
1.79,DGS
1.789264,ISTB
1.787,FIGB
1.784274,IGRO
1.78272178,HOCT
1.78252839,UTEN
1.782,MINO
1.781,SDEM
1.776598,TBT
1.77638186,APRH
1.77535031,JULH
1.7737,ZSTTF
1.77162,BBEU
1.771524,IGBH
1.769709,IAGG
1.7684,VMBS
1.7673,TKCPF
1.7643,AVRE
1.7643,ANGL
1.7642,VEU
1.761764,GNMA
1.761579,IDV
1.759993,XLB
1.759777,IEUR
1.759219,PFFV
1.75859,BBBS
1.755,USDU
1.7547,VOT
1.7529,SMOG
1.751,URNM
1.75,CDX
1.74673,QUU.U:CA
1.74558,CEFS
1.74553,UUP
1.74462,GCOR
1.74186,JMUB
1.740065333,IYK
1.73923,HDG
1.73825,MEAR
1.736968,IGF
1.736964,HYLG
1.73455,UITB
1.730813,TOLZ
1.729516,SCZ
1.729014,IRTR
1.724379,INCE
1.723605,OBND
1.7234,VBK
1.7227,FDL
1.713054,SDS
1.71292,QQA
1.7104,AVEM
1.71,BOND.U:CA
1.7087,VUKEF
1.7082,SCLZ
1.707416,IMCV
1.706549,URA
1.704804,EVTR
1.7026,FEP
1.702136,EPU
1.70072,JMST
1.695,SRET
1.69425,ERX
1.69318,BSJV
1.68836,PXF
1.6871,TMF
1.6868,RFEM
1.686728,EEMV
1.6858,TAXF
1.68521154,NDIV
1.6834,AVNV
1.679334,USRT
1.6783,PCEF
1.678258,HYXU
1.67823,SPHD
1.6779,BKAG
1.676652,IBHF
1.676,XIDE
1.67377,PAB
1.667337,EPP
1.665689666,BLDG
1.663615,ILCV
1.66150591,GCOW
1.660419149,RMIF
1.659185,IBHE
1.65771,BBCA
1.6569,IGLD
1.656,VIGI
1.656,QVOY
1.65346,JHMU
1.6529,SKJJF
1.651019,EWY
1.649268,SCJ
1.646527,RINF
1.645949,AOA
1.645455,FALN
1.644594,ICF
1.64227284,MEDX
1.6391,QINT
1.63734,RSPA
1.63667,KBWB
1.6365,FMB
1.63225,CMDT
1.62626,IHYF
1.6254,HIDV
1.6223,VONV
1.6219,GABF
1.62,HYLD.U:CA
1.6196,IHIIF
1.619303,TBX
1.61907,SOXS
1.617251,IJS
1.61572523,LBO
1.6152,RSPU
1.615,DTD
1.614697,EWO
1.612402,EWD
1.6124,AVSD
1.60807,KBWR
1.608,FAB
1.6077935,IVAL
1.6065,NXTG
1.605,DLN
1.605,PPH
1.604138,CGMS
1.604034,HYGI
1.60197,EET
1.60146,BBJP
1.5997,EYEG
1.59913,JIRE
1.599,RFEU
1.5982,HAP
1.594335,IEV
1.59175,GTIP
1.5914,VNQI
1.589899,IAK
1.5875,DJIA
1.58674,KOKU
1.58649577,CLOX
1.58552,FXC
1.58536,VGDVF
1.583551,KRE
1.583517,DMXF
1.58329,DJD
1.5832,IHIHF
1.583066,GXG
1.582584,ITOT
1.5822,FTA
1.581648,OCTJ
1.581613,AAA
1.58074,JUNZ
1.580186,IBHH
1.579,AVSE
1.5761,VDYIF
1.5751,NBOS
1.575,FEMB
1.575,MDST
1.574944,CALI
1.5739348,PFLD
1.571432,CMF
1.56928,KBWY
1.568993,IBHG
1.56883,GMUN
1.56882,IAT
1.567644,EDEN
1.5667,BZEOF
1.5641,VTEB
1.56377,KBWP
1.563416,KEUA
1.560897,DWX
1.56076,PGJ
1.559728,XLK
1.5596,AVUV
1.559216,SDG
1.55751,BSJP
1.5551,FLTR
1.5547,IUTBF
1.5539,BKEM
1.55253971,LOCT
1.54844,VRIG
1.5471,IHHSF
1.54564,EFG
1.54468,BSJQ
1.544453,RWO
1.5444,MTGP
1.542,GPOW
1.541787,JULJ
1.5399,VSHY
1.539323,FLHY
1.53899,FNGG
1.538,FLDB
1.536732,IYY
1.535471,LCTD
1.535303,IBHI
1.534,CURE
1.53389,IXC
1.5308,SSEEF
1.5293,LIFE.U:CA
1.529061,IQDY
1.528081,CMBS
1.527825,FLKR
1.52666,BSJS
1.526624,PICK
1.525,FCEF
1.523174,IWL
1.52236,USE
1.522331,EUSB
1.522233,ILF
1.51707,HGER
1.515936,IAI
1.51345,BSJR
1.512629,DXD
1.5125,ITRSF
1.51,SMMU
1.509517,IJR
1.50938,SPBO
1.5074,EMLC
1.50673209,TMFG
1.506652,EWV
1.50571,DRV
1.505426,ESG
1.50490435,VMOT
1.504295,FLJP
1.504181,XLY
1.502896,EWW
1.50241,RFV
1.5013,VEA
1.4999,DJXXF
1.499,IERNF
1.498987,USMV
1.4983,IDJEF
1.4982,MLPB
1.498005,ACWX
1.49773086,APRJ
1.496205,UST
1.495483,ONEO
1.493,PYLD
1.492629,DOG
1.489647,LVHD
1.488745,KWT
1.48723,IWX
1.486514,IEMG
1.486163,HNDL
1.486,AVMU
1.48408,SEA
1.48381,TSEC
1.481524,TLTE
1.48117,GSID
1.48003,DWAS
1.48,HTA.U:CA
1.478835,EEMS
1.47711,KNCT
1.47703,TMV
1.47513,PGHY
1.4745,FHYS
1.47186,PSCD
1.4695,FCAL
1.4692695,JAND
1.4687,SCHY
1.467005,VNGUF
1.4669,BKSE
1.462718,HTRB
1.462080333,SOXX
1.4612,VOX
1.4594,XYLG
1.4592,VIOO
1.45841,DFJ
1.456909,NYF
1.453941,USVM
1.453516,IBHD
1.451533,ESGU
1.451427,EMDV
1.4506,MLPD
1.45,EVX
1.45,ELD
1.448467,SPSB
1.4467,FKU
1.44614,SPGP
1.4448,UBSMF
1.444272,SPIB
1.4435,SCHQ
1.44344,IDOG
1.442198,VGFNF
1.44022633,ICOW
1.44,USAI
1.44,PFFR
1.44,YYY
1.44,PYF.U:CA
1.438806,AOR
1.438236,EQRR
1.4355,FNX
1.433856,CCRV
1.4324,FIAX
1.4304,VTIFX
1.43012,EWU
1.42864,VRP
1.4216,FEMS
1.4215,CCEF
1.4213,NUHY
1.42113,RWL
1.4201,FYX
1.419171,EEMA
1.41904,NVDU
1.41828,JHPI
1.418253,INKM
1.416,VTIP
1.4137,MGK
1.4126,ZPAY.U:CA
1.411684,LDEM
1.4116,DBMF
1.411,FDVV
1.4078,FYLG
1.4071,IVOO
1.40709,GQRE
1.405475,NFRA
1.40434,SDCP
1.4037,ITSXF
1.4018,RFDA
1.400282,DFCA
1.40022,BSJT
1.39905356,OVL
1.39722,HYRM
1.3966,CPLS
1.39643,ECNS
1.395493,EUSA
1.394146,EZU
1.393,FUTY
1.390812,SUSA
1.3908003,ZZZ
1.390236,FLLA
1.389951,DFIP
1.3873,FGD
1.385439,IWC
1.385,EUSC
1.383244,EWJ
1.38295,XLRE
1.382297,IYF
1.381838,CIL
1.3807,FMF
1.38011,BCD
1.380067,HCRB
1.377096,DGRO
1.376139,FEZ
1.374985,DIVI
1.374414,OCTQ
1.37381,ISDB
1.373525,AAXJ
1.37222,ENFR
1.371235,EMHC
1.371042,IJT
1.370607,GUNR
1.37059,TUSI
1.370049,AIA
1.36901192,JULQ
1.369,BKMC
1.369,ESPX.U:CA
1.3674,HYZD
1.365998,FEDM
1.36583,AGRH
1.36434,JHID
1.363956,CWB
1.362649,FOVL
1.362332,DFIV
1.36,VRAI
1.35824189,GFOF
1.35683408,OVT
1.3568,BKLC
1.354653,WABF
1.35323,SPLV
1.352921,TFI
1.35,HPYT.U:CA
1.35,WEEI
1.3491,HYTR
1.34721024,PPTY
1.34583,QQQM
1.3458,GRID
1.345778,SPXT
1.34436,HJAN
1.34368,BBEM
1.34336,SPVU
1.3427,QABA
1.341404,URE
1.33975791,WBIY
1.3379,SGDJ
1.337511,MDYV
1.337,FSEC
1.336166,YLD
1.334979,MFUL
1.33236,FAS
1.33193,BSJO
1.33164128,PTBD
1.331298,QDF
1.33018194,GAA
1.329509,ENZL
1.3294,IVOV
1.325514,EWI
1.32492,AMZU
1.32234,INCM
1.32197,PCY
1.32,USSH
1.31965,DBB
1.3177,AMJB
1.317421,UPV
1.3168,GSLC
1.31656,WTV
1.316387,QDEF
1.316117,ULVM
1.313441,RODE
1.312019,DIEM
1.311831856,SYLD
1.31,HEDJ
1.30913,KBE
1.308896,NORW
1.3079,AVGV
1.3078,VIOG
1.3076,AVGE
1.30589,MSFU
1.301771,IYE
1.301638,COMT
1.29993056,JULZ
1.299891,ISCF
1.29734281,CARY
1.2959,TPYP
1.2957516,APRQ
1.2925,GYLD
1.29203,ENOR
1.29087,NFLT
1.29,HIPS
1.289334675,ATMP
1.2877878,SPCZ
1.287635158,EYLD
1.28611,VWID
1.283808,OILK
1.28281,IPKW
1.28009,CZA
1.2792,QQQT
1.27863,BBUS
1.275658,CVIE
1.275,DDLS
1.274855,EWX
1.27452,EDIV
1.2739,VFDEF
1.270508,SPEU
1.27,DGRW
1.269894,DFNM
1.2678,AOM
1.26706,SIO
1.266957,FLUD
1.2664,SSDVF
1.2657,QDCC
1.265236,ISCV
1.263666,EMBD
1.263478,IBIB
1.262334,IVLU
1.261565,IBII
1.2611,TSMY
1.260156,TMDV
1.2584,NBFC
1.258225,WOOD
1.2581,IHSEF
1.2575,PFFD
1.2564,IMKTF
1.256272,IWTR
1.2558,RWK
1.2533,DJXSF
1.2532,FLV
1.253,TDIV
1.252084,EUM
1.251517,BRHY
1.25079,BITI
1.250209,ISVL
1.25,CRAK
1.2494,FNDE
1.248552,SSPY
1.2419,PFXF
1.241786,IBDY
1.2413,QCON
1.2408,ITM
1.2406755,JANH
1.240056,FLBR
1.24,FXED
1.23889,VABS
1.238845,CSHP
1.2375,VTWG
1.23676,GXUS
1.2361,BMMPF
1.235,UCON
1.234,ZTAX
1.23381,RZV
1.233805,DIVB
1.2324,PTL
1.2301,FDTS
1.23,USIN
1.229309,HMOP
1.2291,AVUS
1.228544,IXJ
1.22783,SPXL
1.2266,QAI
1.22511,ITA
1.224743,SPTS
1.223841,IBDX
1.22219,JCTR
1.216536,EVSM
1.2154,FEX
1.211897,FLTW
1.211,XIMR
1.2104,DJSCF
1.209,FSTA
1.209,DIVY
1.2082,VWO
1.2069,MORT
1.20555,RSPF
1.20526,BKGI
1.205,DEED
1.205,PFFL
1.20394,HIBS
1.2022,HYEM
1.2016,HDLB
1.2015,GIAX
1.19877,XMLV
1.1969,FTCS
1.19663473,DFRA
1.195,DDWM
1.194881,NANR
1.1945,AVIE
1.1928,AVDS
1.1901,DUSA
1.189751,IBIC
1.186644,IQDF
1.18655,PSCF
1.18646602,SEPZ
1.185,NETL
1.1849,ZUCM.U:CA
1.18476,DON
1.184672,MCHI
1.18384,ERY
1.181588,RWM
1.179271,FLSA
1.178631,CGSD
1.175833,AOK
1.17489,LQDI
1.174401,UDIV
1.17338,SHE
1.1727,NURE
1.17,CROP.U:CA
1.167023,CGCP
1.166806,IYJ
1.166102,EWQ
1.16536,GSEW
1.1652,SMI
1.16436,DEEF
1.16414363,STXV
1.16398,IMFL
1.162429,EBND
1.16240001,AUGZ
1.1598,SURE
1.159418,MTUM
1.159296,UPW
1.1585,AVMA
1.15776,POWA
1.15755,PWV
1.15515049,SPDV
1.155138,IBDT
1.155,WTMF
1.154929,KSA
1.153809,BYLD
1.15238,WINC
1.15195,FLGB
1.1519,VTWO
1.1505,THY
1.15013,EDC
1.1491548,OVB
1.148,FDRR
1.1471051,BUXX
1.1468,SMHB
1.14653,FM
1.14584,BBMC
1.14563,PKW
1.14557,SPLB
1.1454,DEMWF
1.14469,PYZ
1.1424,LJAN
1.142225,IWR
1.14073408,APCB
1.1407,MOTO
1.13848024,OVS
1.136729,TBF
1.13555,SCHI
1.135116,IBTE
1.134814,IGE
1.13452,IWY
1.13362,COM
1.132663,EZA
1.1324,ESGV
1.13166,COMB
1.1305,IHY
1.1304,VNRDF
1.130095,RODM
1.12995,OVF
1.12919,ESGB
1.129,CALL.U:CA
1.128147,EMXC
1.1267,IVOG
1.126,FTEC
1.12538,VNGDF
1.12510405,SFY
1.122087,DSI
1.121829,CFA
1.12075361,TRTY
1.119,VFMO
1.11823,TUA
1.1163625,DFHY
1.1147,EMLP
1.114364,SPGM
1.11369246,EPRF
1.1129,ISHOF
1.111682,VSDA
1.1109,QQXT
1.108123,CNYA
1.106947,USFI
1.1069,IPPIF
1.105306,IBID
1.1053,YQQQ
1.10522,DIVG
1.105,DGRS
1.102608,REK
1.1025,AMUB
1.1016,ISXXF
1.1011,FLN
1.1,MFEM
1.099612,MYY
1.0996,FCA
1.09862,OEUR
1.09856,SMTH
1.098128,PY
1.0964,SPVM
1.09599,GBLD
1.09483637,OCTZ
1.0943,FXO
1.093512,EUFN
1.093347,IMCB
1.093,FIDI
1.0911,CPII
1.09099,JPRE
1.09020842,COWZ
1.0894,IHPXF
1.08926,DBC
1.0879,FNDF
1.087393,IOO
1.08614567,IDUB
1.0853,ZPW.U:CA
1.084977,HYMB
1.084145,EPOL
1.0839,XMPT
1.082392,IBIF
1.08075,AADR
1.07994,HYSA
1.079254,IDGT
1.07848,XSHD
1.07828379,MSTI
1.07668,HEQT
1.074319,IBIG
1.074244,SUSL
1.07344,EFAA
1.0725,FTDS
1.0725,DIV
1.07161,HDEF
1.0713,FDND
1.07047,JEMA
1.06903,PFI
1.06827,TAXX
1.068196,IBDU
1.06784,IBIE
1.067382,ROAM
1.066543,IBIH
1.0657,FXG
1.0657,VETZ
1.06550078,OVM
1.065105,LNGG
1.065,DYLD
1.064942,SUPL
1.0634,LEGR
1.062836,DIG
1.062672,EWUS
1.062659,IHE
1.06173,QIS
1.05848784,BFIX
1.0576,AVLV
1.0575,FTCB
1.057388,QLV
1.05717176,ECOW
1.056192,EVSD
1.055212,CNRG
1.05249,EELV
1.0523582,DIVD
1.05169,GRPM
1.05128,CVY
1.05122,XRLV
1.050879,SPYV
1.0507,NBSD
1.047998,UBR
1.047705,EWJV
1.047,EFIX
1.046996,IBIJ
1.046,FPFD
1.04477,JHMD
1.043899,INTF
1.043845,SPTL
1.0427,SMH
1.041833,IYLD
1.0414,MBBB
1.0409,BTAL
1.04065,BSCW
1.039706,SPTI
1.0392,SCHO
1.037892,EEM
1.0377,FPEI
1.0349,IXCVF
1.0342035,JANJ
1.034063,QDIV
1.033786,IG
1.03375,BAB
1.031944,BKCH
1.03128,RIGS
1.0311,ISHPF
1.03109,PHB
1.03067098,YALL
1.026948,IBDS
1.0264,HUBL.U:CA
1.026,RIET
1.02569,IBDP
1.0253,MDIV
1.02517,FLXR
1.0238,DIVP
1.0236,TLF.U:CA
1.02349,JHCB
1.02109654,STXT
1.0203,ISDJF
1.02,UTES
1.01985,JHMB
1.018879,RTAI
1.0187,RDVY
1.0184,FNDC
1.0183,FUINF
1.017187,EWL
1.01648,SPUU
1.01358599,DIVZ
1.013466,IBDW
1.011784,EFAX
1.011355,FILL
1.0099,FDM
1.009433,GLOF
1.008275,EWP
1.00713,DES
1.0058,DURA
1.0041,FXA
1.00353,IBTF
1.003333,HEZU
1.00305,IIGD
1.003,FNCL
1.002867,CSA
1.002173,SLYG
1.001255,CGCB
1.000932,RLY
0.999953,HEFA
0.9999,FTLS
0.9993,FXZ
0.998879,IBDV
0.99858,CFO
0.998267,SPEM
0.998242,DDM
0.998208,CEFA
0.998075,GAL
0.9978,FPE
0.9978,EDOG
0.99717032,MAGG
0.99701,GGLL
0.996015,IQLT
0.994605,FLEE
0.994116,FLMI
0.9933,XCBU.U:CA
0.9925,MGOV
0.99227636,GMOM
0.992087,SPDG
0.991,FVAL
0.99095,PDN
0.9892,FVD
0.989,MIG
0.988961,DYFI
0.988293,IBTO
0.9872,OACP
0.98665,JVAL
0.98426,JIG
0.9838,ZUP.U:CA
0.98195,PEY
0.98068,BSCX
0.9781,XSHU.U:CA
0.977978,EIRL
0.9778,HDIQF
0.9775,IMSEF
0.9774,XTLT.U:CA
0.9773,SCHD
0.9764,XTTXF
0.976307,SUSC
0.976088,WBND
0.9757,IBD
0.975675,ILCB
0.975666,UBND
0.97543365,XFLX
0.974384,XRT
0.973258,IBDR
0.972333,XPAY
0.972223,HCOM
0.9718,HDMV
0.9716,CLYLF
0.9714,BMDLF
0.9714,ZWB.U:CA
0.97096,JAVA
0.9689,SCHC
0.968516,SPDW
0.96826,GOVI
0.968144,FLHK
0.966284,ETEC
0.965,AUSF
0.9642,GSIE
0.9641,MFDX
0.96343,PSCE
0.9629,BPRF.U:CA
0.96279,FLCO
0.962716,EFZ
0.96154751,HERD
0.96078,UDN
0.9607245,PTNQ
0.9607,RFCI
0.96045,DBA
0.960192,HYMU
0.96,STPZ
0.95946,XSLV
0.9593,DYLG
0.959121,SPAB
0.95848,BMVP
0.956937,EWA
0.95514,IDLV
0.955,DWMF
0.954,FHLC
0.953551,MBNE
0.9519,PFIG
0.9516,MMIN
0.951582,TQQQ
0.95094358,ERNZ
0.9509,TXF.U:CA
0.95082,URNJ
0.9496,NUSA
0.94871,JUST
0.948402,XES
0.9475,SCHJ
0.9475,FMNY
0.947,FYEE
0.945,NTSI
0.9449,DTRE
0.9412,IDMO
0.940173,IBDQ
0.93993,PSCI
0.939,FCSH
0.93719147,VIDI
0.936347,CSF
0.93619,MNBD
0.9357,RAAX
0.9352,ISEXF
0.93470769,HAPR
0.933515,SSFI
0.932691,ROIS
0.9323,PMIF.U:CA
0.9317,BFIN.U:CA
0.9305,FNK
0.9304,VALQ
0.92994,PGF
0.92934,GSUS
0.928242,EFAS
0.92807,EVMT
0.9273,LEAD.U:CA
0.927292,PQDI
0.92692,RSPR
0.926,FREL
0.9259,ZTM.U:CA
0.924502,VEGI
0.9237,NUDM
0.92284,MMIT
0.9225,FIIG
0.9214,SSGGF
0.920066,FXP
0.91772,AGGS
0.917534,IBTG
0.917066,EFAD
0.916519333,IYG
0.9163,NULV
0.915207,IXP
0.9147,FPA
0.91332,GLOV
0.9124,ZTL.U:CA
0.912,LBAY
0.9115,SCHR
0.91025,TDTT
0.910187,PST
0.90945,XSVM
0.90915,BSCS
0.9075,ISUPF
0.906987,BRAZ
0.90553,RSPS
0.905503,RWX
0.905497,EWN
0.9043,NBCM
0.902805,SNAV
0.9028,EBNK.U:CA
0.9018,FXU
0.900616,SHM
0.900374,TDTF
0.899988,EUDV
0.89994866,HIDE
0.899945,SUSB
0.89945,EQIN
0.899,FIVA
0.8985,AGZD
0.898435,FLMB
0.8981,NPFI
0.89798,SPTM
0.897641,CDEI
0.8975,SCIO
0.897333,TDV
0.897289,HAWX
0.8968,NUAG
0.8961,DDIV
0.896,BBSC
0.896,FAAR
0.895941,JANQ
0.89587,REIT
0.89439,FLAU
0.89318,FLEU
0.893,FIDU
0.892989,UDOW
0.8925,HOMZ
0.8923,QQEW
0.891188,EFO
0.89118689,DRSK
0.89083612,INDS
0.89,EPS
0.89,GTR
0.8895,GRNB
0.8894,RUDC.U:CA
0.8893,ZTIP.U:CA
0.889252,IUSG
0.88924,CANQ
0.888999,FISR
0.8885,PRMN
0.888441,FLCA
0.88575,SCHZ
0.885244,EWS
0.88502948,QVAL
0.884125,FLCB
0.883,BZWHF
0.883,ZWH.U:CA
0.8824,BRF
0.8817,KNGZ
0.881233,XLC
0.879651,ASET
0.878974,AGIH
0.8788,FYT
0.87755,TSLL
0.87714,PXH
0.877137,IBTM
0.875271,GOLY
0.875,EIPI
0.874873,XAR
0.873869,ECH
0.872224,GREK
0.871854,IBTH
0.870701,VGUDF
0.870451,IMTM
0.870349,ESGE
0.87,FSIG
0.86993,VPLCF
0.86985386,FRDM
0.868569,SJB
0.867779,FLMX
0.866277,EMXF
0.8658,FORH
0.86545,SCMB
0.86533,BSMW
0.86503,PXJ
0.864,CMEY.U:CA
0.8635,CGMU
0.862139,SPLG
0.8618,SYFI
0.8617,NXF.U:CA
0.85896,SPMV
0.85874706,APRZ
0.85823,UPGD
0.8582,IIREF
0.8579,UCYB
0.85785,BSSX
0.857356,PREF
0.85695,GSSC
0.8567,SCHE
0.855752,IBTI
0.85516,HARD
0.85391792,DRLL
0.85388729,MSVX
0.8531,IHSXF
0.8528,QLVD
0.8522,RBKCF
0.851728549,TYLD
0.851508,DFAW
0.85118,LDSF
0.85,FDEM
0.84911,GUSH
0.84898,CWEB
0.8484,XAGG.U:CA
0.8481,TAFL
0.8477,FDV
0.847574,TUR
0.8475,LGOV
0.846885814,MYLD
0.84662,SPSM
0.845337,ALTY
0.840283,EIDO
0.840107,IQDE
0.83894635,SPRE
0.8387,FTRB
0.8384,BAMD
0.837301,IBTJ
0.836745,SMMD
0.83670702,STXK
0.83628,AAPU
0.83519,UDI
0.835161,EWC
0.83402838,ARKZ
0.83329,JCHI
0.832959,ROSC
0.83132,BSCR
0.8299,BMMWF
0.82988,SBND
0.829722,HAIL
0.829599999,CGV
0.8292,RPU.U:CA
0.82858,MDYG
0.82658,XNTK
0.82645,IQRA
0.8254,AHLT
0.82518,INDL
0.824986,SPIP
0.8241,BUYW
0.82384632,PUTD
0.823,TIPS.U:CA
0.82225,CGW
0.8215,BSCT
0.82132169,LAPR
0.82097,JHHY
0.82071,JHDV
0.820665,KNGS
0.81989,JNUG
0.819675,HDUS
0.8193,CGSM
0.81897,PUI
0.818852,HSCZ
0.8183,IBOT
0.818,FMAT
0.817493,VOTE
0.816462,UCRD
0.81641,PSL
0.81611,PWZ
0.815943,IFRA
0.8154,BMLWF
0.8154,MBSF
0.8154,ZLU.U:CA
0.8148,NCPB
0.81479,BSCP
0.814684,INMU
0.813106,USCL
0.81248,BSCO
0.812063,FLGV
0.81185,MMCA
0.81129616,STBF
0.8112,WWJD
0.810575,GWX
0.81033715,REAI
0.80911,JPSE
0.8088,TAFI
0.808006,BNDC
0.8076,IQSI
0.807067,HEWJ
0.807,FDEV
0.80695,PXE
0.806619,LCTU
0.8056,BAMU
0.80485,JHML
0.80442,DIAL
0.804,CMAR.U:CA
0.8039,RBLD
0.80333,BLLD
0.8012,IUTSF
0.79968,OUSA
0.7993,SXERF
0.79837,AAPD
0.79743,HAUZ
0.796412,EAOK
0.7949,EIPX
0.7946,ZJK.U:CA
0.794162,IBTL
0.792049,ROUS
0.79148507,DUBS
0.78888078,NOVZ
0.7888,PZW.U:CA
0.7882,FEUZ
0.788037,EAOM
0.787584,SMN
0.7872,RNWZ
0.7871,IMKXF
0.78556,TYD
0.78544,EQAL
0.7852,BSCV
0.785,FDLO
0.7849,ZTS.U:CA
0.7848,DIVS
0.783523,SHPP
0.78261,IUFR.U:CA
0.78246,BFOR
0.78235,CUT
0.7815,AVSU
0.78143,EASG
0.78114525,IYT
0.780537,EWH
0.78025,BSCQ
0.779381,SVAL
0.7789,TEQI
0.7785,RNEM
0.776799,EIS
0.77678256,IMOM
0.7765,IISRF
